ID date mm Flag
208 1955-01-10  1.35 -999
208 1955-01-16  0.50 -999
208 1955-01-18  1.25 -999
208 1955-01-31  0.75 -999
208 1955-02-17  1.65 -999
208 1955-02-26  0.12 -999
208 1955-02-27  0.42 -999
208 1955-02-28  0.06 -999
208 1955-03-11  0.35 -999
208 1955-04-11  0.35 -999
208 1955-04-22  1.15 -999
208 1955-04-26  0.25 -999
208 1955-04-29  0.90 -999
208 1955-04-30  0.40 -999
208 1955-05-07  0.50 -999
208 1955-05-08  0.10 -999
208 1955-11-14  0.80 -999
208 1955-11-17  0.30 -999
208 1955-11-21  0.55 -999
208 1955-12-02  0.35 -999
208 1955-12-04  0.45 -999
208 1955-12-07  0.20 -999
208 1955-12-23  0.25 -999
208 1955-12-24  0.95 -999
208 1955-12-25  1.90 -999
208 1955-12-26  0.60 -999
208 1955-12-27  0.90 -999
208 1955-12-31  0.33 -999
208 1956-01-20  0.07 -999
208 1956-01-23  0.08 -999
208 1956-01-25  0.70 -999
208 1956-01-26  4.80 -999
208 1956-01-27  1.75 -999
208 1956-01-31  0.40 -999
208 1956-02-23  0.50 -999
208 1956-02-24  0.32 -999
208 1956-04-11  0.18 -999
208 1956-04-12  1.82 -999
208 1956-04-13  0.10 -999
208 1956-04-26  0.50 -999
208 1956-04-27  0.23 -999
208 1956-05-09  0.95 -999
208 1956-05-10  0.17 -999
208 1956-10-04  0.08 -999
208 1956-12-05  0.30 -999
208 1957-01-05  0.60 -999
208 1957-01-07  0.20 -999
208 1957-01-12  0.20 -999
208 1957-01-13  2.05 -999
208 1957-01-20  0.38 -999
208 1957-01-24  0.22 -999
208 1957-01-26  0.33 -999
208 1957-01-27  0.50 -999
208 1957-01-29  0.12 -999
208 1957-02-08  0.25 -999
208 1957-02-09  0.30 -999
208 1957-02-16  0.08 -999
208 1957-02-17  0.10 -999
208 1957-02-24  0.95 -999
208 1957-02-25  0.05 -999
208 1957-02-28  1.73 -999
208 1957-03-09  0.38 -999
208 1957-03-16  0.03 -999
208 1957-03-19  0.08 -999
208 1957-04-18  1.48 -999
208 1957-04-20  0.25 -999
208 1957-04-30  0.03 -999
208 1957-05-08  0.03 -999
208 1957-05-19  0.80 -999
208 1957-05-21  0.20 -999
208 1957-10-11  0.50 -999
208 1957-10-13  0.10 -999
208 1957-10-14  0.55 -999
208 1957-10-20  0.43 -999
208 1957-10-21  0.12 -999
208 1957-11-02  0.66 -999
208 1957-11-03  0.14 -999
208 1957-12-05  0.75 -999
208 1957-12-06  0.75 -999
208 1957-12-15  0.60 -999
208 1957-12-16  1.00 -999
208 1957-12-17  1.80 -999
208 1957-12-18  0.10 -999
208 1958-01-09  0.20 -999
208 1958-01-25  0.28 -999
208 1958-01-26  2.48 -999
208 1958-01-30  0.12 -999
208 1958-02-03  1.35 -999
208 1958-02-04  1.35 -999
208 1958-02-05  0.41 -999
208 1958-02-06  0.05 -999
208 1958-02-08  0.30 -999
208 1958-02-12  0.30 -999
208 1958-02-19  2.58 -999
208 1958-02-25  2.38 -999
208 1958-02-26  0.05 -999
208 1958-03-06  0.04 -999
208 1958-03-11  0.62 -999
208 1958-03-13  0.12 -999
208 1958-03-14  0.22 -999
208 1958-03-15  0.88 -999
208 1958-03-16  1.31 -999
208 1958-03-17  0.14 -999
208 1958-03-21  0.63 -999
208 1958-03-22  0.70 -999
208 1958-03-23  0.14 -999
208 1958-03-27  1.07 -999
208 1958-03-28  0.10 -999
208 1958-03-30  0.44 -999
208 1958-03-31  0.10 -999
208 1958-04-01  0.88 E
208 1958-04-02  0.80 -999
208 1958-04-03  1.65 -999
208 1958-04-04  0.15 -999
208 1958-04-06  0.90 -999
208 1958-04-07  1.30 -999
208 1958-05-22  0.32 -999
208 1958-09-07  0.94 -999
208 1958-09-23  0.25 -999
208 1958-12-20  0.08 -999
208 1959-01-06  1.95 -999
208 1959-01-07  0.15 -999
208 1959-01-10  0.10 -999
208 1959-02-08  0.23 -999
208 1959-02-10  0.10 -999
208 1959-02-11  1.55 -999
208 1959-02-12  0.35 -999
208 1959-02-16  0.40 -999
208 1959-02-17  0.60 -999
208 1959-02-18  0.10 -999
208 1959-02-21  1.34 -999
208 1959-04-26  1.33 -999
208 1959-12-21  0.32 -999
208 1959-12-24  0.60 -999
208 1960-01-10  1.75 -999
208 1960-01-12  0.50 -999
208 1960-01-14  0.50 -999
208 1960-01-22  0.55 -999
208 1960-01-25  0.25 -999
208 1960-01-26  0.05 -999
208 1960-02-01  1.85 -999
208 1960-02-03  0.12 -999
208 1960-02-08  0.30 -999
208 1960-02-09  0.25 -999
208 1960-02-29  1.20 -999
208 1960-03-01  0.40 -999
208 1960-03-23  0.06 -999
208 1960-03-28  0.80 -999
208 1960-04-24  0.12 -999
208 1960-04-27  1.67 -999
208 1960-04-28  0.38 -999
208 1960-10-23  0.06 -999
208 1960-11-03  1.50 -999
208 1960-11-04  0.01 -999
208 1960-11-05  0.11 -999
208 1960-11-06  3.50 -999
208 1960-11-07  0.12 -999
208 1960-11-12  1.02 -999
208 1960-11-26  0.85 -999
208 1961-01-26  1.10 -999
208 1961-01-27  0.10 -999
208 1961-01-31  0.10 -999
208 1961-02-11  0.05 -999
208 1961-03-15  0.60 -999
208 1961-03-17  0.10 -999
208 1961-09-16  0.08 -999
208 1961-09-18  0.12 -999
208 1961-11-20  1.90 -999
208 1961-11-25  0.85 -999
208 1961-11-30  0.18 -999
208 1961-12-02  0.85 -999
208 1961-12-03  0.15 -999
208 1961-12-14  0.12 -999
208 1962-01-12  0.05 -999
208 1962-01-20  1.17 -999
208 1962-01-21  0.20 -999
208 1962-01-22  0.30 -999
208 1962-01-23  0.90 -999
208 1962-02-08  3.25 -999
208 1962-02-09  1.60 -999
208 1962-02-10  3.55 P
208 1962-02-11  3.90 P
208 1962-02-12  0.80 P
208 1962-02-14  0.12 P
208 1962-02-15  1.75 -999
208 1962-02-16  0.20 D
208 1962-02-19  3.15 -999
208 1962-02-20  0.50 P
208 1962-02-21  0.22 P
208 1962-02-24  0.05 D
208 1962-03-02  0.05 D
208 1962-03-07  0.70 P
208 1962-03-09  0.03 P
208 1962-03-20  0.15 -999
208 1962-03-22  0.50 P
208 1962-10-14  0.55 P
208 1963-01-30  0.05 -999
208 1963-01-31  0.95 -999
208 1963-02-01  1.00 -999
208 1963-02-02  0.10 D
208 1963-02-09  0.50 D
208 1963-02-10  3.75 -999
208 1963-02-11  0.50 -999
208 1963-02-13  0.15 -999
208 1963-02-14  0.65 -999
208 1963-03-09  0.25 -999
208 1963-03-15  0.05 -999
208 1963-03-17  2.05 D
208 1963-03-23  0.45 D
208 1963-03-24  0.10 D
208 1963-03-28  1.25 D
208 1963-04-08  0.20 D
208 1963-04-14  1.00 D
208 1963-04-15  0.30 -999
208 1963-04-20  0.35 P
208 1963-04-26  1.03 P
208 1963-05-09  0.30 P
208 1963-06-10  0.20 P
208 1963-06-11  0.75 D
208 1963-06-12  0.10 D
208 1963-06-18  0.09 D
208 1963-09-04  0.40 -999
208 1963-09-06  0.20 -999
208 1963-09-18  0.25 -999
208 1963-09-19  1.25 -999
208 1963-10-04  0.05 -999
208 1963-10-11  0.20 P
208 1963-10-16  0.90 P
208 1963-11-03  0.04 P
208 1963-11-06  0.80 P
208 1963-11-15  0.75 P
208 1963-11-20  2.10 P
208 1964-01-21  1.00 -999
208 1964-01-22  0.70 P
208 1964-03-02  0.25 P
208 1964-03-12  0.38 P
208 1964-03-23  1.30 P
208 1964-03-24  0.07 P
208 1964-04-01  2.57 -999
208 1964-05-04  0.10 -999
208 1964-10-28  0.49 -999
208 1964-10-29  0.38 -999
208 1964-11-08  0.33 -999
208 1964-11-09  0.97 -999
208 1964-11-10  0.78 -999
208 1964-11-11  0.20 -999
208 1964-11-17  0.14 -999
208 1964-12-19  0.58 -999
208 1964-12-20  2.50 -999
208 1964-12-21  0.60 P
208 1964-12-27  0.88 P
208 1964-12-28  0.21 -999
208 1964-12-30  0.25 -999
208 1964-12-31  0.11 -999
208 1965-01-07  0.82 P
208 1965-01-17  0.33 P
208 1965-02-05  0.07 -999
208 1965-02-06  0.60 -999
208 1965-03-05  0.12 D
208 1965-03-06  0.07 -999
208 1965-03-07  0.66 -999
208 1965-03-12  0.10 -999
208 1965-03-13  0.48 -999
208 1965-03-15  0.06 -999
208 1965-03-31  0.96 -999
208 1965-04-01  1.05 -999
208 1965-04-02  0.78 -999
208 1965-04-03  0.51 -999
208 1965-04-04  0.90 -999
208 1965-04-06  0.08 -999
208 1965-04-08  2.28 -999
208 1965-04-09  0.76 D
208 1965-04-10  1.60 D
208 1965-04-11  0.19 -999
208 1965-04-12  0.22 -999
208 1965-05-12  0.02 -999
208 1965-05-31  0.14 D
208 1965-06-19  0.04 D
208 1965-06-23  0.02 -999
208 1965-09-06  0.21 -999
208 1965-11-14  0.28 -999
208 1965-11-15  0.60 -999
208 1965-11-16  0.87 -999
208 1965-11-17  3.04 -999
208 1965-11-18  0.68 PA
208 1965-11-19  0.59 PA
208 1965-11-23  1.46 -999
208 1965-11-24  3.08 PA
208 1965-11-25  0.42 PA
208 1965-12-10  0.28 -999
208 1965-12-12  0.30 PA
208 1965-12-13  0.10 PA
208 1965-12-14  0.10 PA
208 1965-12-25  0.02 -999
208 1965-12-29  2.37 -999
208 1965-12-30  0.45 -999
208 1965-12-31  0.55 -999
208 1966-01-01  0.10 -999
208 1966-01-19  0.06 -999
208 1966-01-30  1.77 -999
208 1966-01-31  0.05 -999
208 1966-02-02  0.07 -999
208 1966-02-04  0.03 -999
208 1966-02-06  1.04 -999
208 1966-03-02  0.09 -999
208 1966-03-17  0.02 -999
208 1966-05-08  0.13 -999
208 1966-05-09  0.10 -999
208 1966-11-07  2.90 -999
208 1966-11-08  0.04 -999
208 1966-11-17  0.02 -999
208 1966-11-20  0.35 -999
208 1966-11-29  0.39 -999
208 1966-12-03  2.95 -999
208 1966-12-05  1.21 -999
208 1966-12-06  2.75 -999
208 1966-12-07  0.60 E311
208 1967-01-22  1.84 E311
208 1967-01-23  0.18 E311
208 1967-01-24  1.34 E311
208 1967-01-25  3.00 E311
208 1967-01-31  0.38 E311
208 1967-02-24  0.48 E311
208 1967-03-11  0.20 E311
208 1967-03-12  0.61 E311
208 1967-03-13  0.84 E311
208 1967-03-14  0.39 E311
208 1967-03-16  0.05 E311
208 1967-03-17  0.17 E311
208 1967-03-31  0.82 E311
208 1967-04-02  0.78 E311
208 1967-04-05  0.51 E311
208 1967-04-07  0.20 E311
208 1967-04-11  0.91 E311
208 1967-04-15  0.02 E311
208 1967-04-18  0.25 E311
208 1967-04-19  0.70 E311
208 1967-04-20  0.26 E311
208 1967-04-21  0.30 E311
208 1967-04-22  0.64 E311
208 1967-04-24  0.18 E311
208 1967-04-29  0.06 E311
208 1967-09-28  0.10 E311
208 1967-09-29  0.28 E311
208 1967-09-30  0.02 E311
208 1967-11-19  2.55 E311
208 1967-11-20  0.43 E311
208 1967-11-21  0.70 E311
208 1967-11-22  1.13 E311
208 1967-11-30  0.58 E311
208 1967-12-05  0.08 E311
208 1967-12-07  0.07 E311
208 1967-12-18  0.50 E311
208 1967-12-19  0.55 E311
208 1968-01-11  0.96 E311
208 1968-01-27  0.22 E311
208 1968-01-28  0.57 E311
208 1968-01-31  0.26 E311
208 1968-02-09  0.08 E311
208 1968-02-13  0.26 E311
208 1968-02-14  0.16 E311
208 1968-02-17  0.85 E311
208 1968-02-18  0.21 E311
208 1968-02-27  0.13 E311
208 1968-03-08  3.65 E311
208 1968-03-09  0.10 E311
208 1968-03-13  0.55 E311
208 1968-03-16  0.06 E311
208 1968-03-31  0.04 E311
208 1968-04-02  1.04 E311
208 1968-08-07  0.11 E311
208 1968-08-26  0.03 E311
208 1968-10-14  1.20 E311
208 1968-10-30  0.16 E311
208 1968-11-03  0.11 E311
208 1968-11-15  0.64 E311
208 1968-12-11  0.35 E311
208 1968-12-15  0.51 E311
208 1968-12-16  0.39 E311
208 1968-12-25  0.58 E311
208 1968-12-26  0.26 E311
208 1968-12-29  0.18 E311
208 1969-01-13  0.04 E311
208 1969-01-14  1.30 E311
208 1969-01-19  1.88 E311
208 1969-01-20  5.35 E311
208 1969-01-21  2.51 E311
208 1969-01-22  0.25 E311
208 1969-01-24  0.95 E311
208 1969-01-25  4.65 E311
208 1969-01-26  0.56 E311
208 1969-01-27  0.38 E311
208 1969-01-28  0.44 E311
208 1969-02-05  0.60 E311
208 1969-02-06  0.92 E311
208 1969-02-07  0.30 E311
208 1969-02-12  0.11 E311
208 1969-02-14  0.18 E311
208 1969-02-15  1.14 E311
208 1969-02-18  0.57 E311
208 1969-02-19  0.03 E311
208 1969-02-22  0.80 E311
208 1969-02-23  0.90 E311
208 1969-02-24  1.79 E311
208 1969-02-25  2.22 E311
208 1969-02-26  0.19 E311
208 1969-02-28  0.87 E311
208 1969-03-10  0.11 E311
208 1969-03-11  0.04 E311
208 1969-03-21  0.26 E311
208 1969-03-22  0.13 E311
208 1969-04-03  0.94 E311
208 1969-04-05  1.05 E311
208 1969-04-10  0.02 E311
208 1969-04-23  0.02 E311
208 1969-05-31  0.18 E311
208 1969-06-01  0.09 E311
208 1969-11-06  1.25 E311
208 1969-11-07  1.09 E311
208 1969-11-08  0.18 E311
208 1969-11-10  0.03 E311
208 1969-12-09  0.20 E311
208 1969-12-20  0.02 E311
208 1969-12-21  0.02 E311
208 1970-01-10  1.35 E311
208 1970-01-11  0.07 E311
208 1970-01-12  0.33 E311
208 1970-01-15  0.06 E311
208 1970-01-16  0.81 E311
208 1970-01-17  0.57 E311
208 1970-01-20  0.01 E311
208 1970-01-24  0.20 E311
208 1970-02-10  0.92 E311
208 1970-02-11  0.55 E311
208 1970-02-13  0.13 E311
208 1970-02-28  0.97 E311
208 1970-03-01  3.73 E311
208 1970-03-02  1.15 E311
208 1970-03-05  1.63 E311
208 1970-10-21  0.06 E311
208 1970-11-05  0.14 E311
208 1970-11-06  0.60 E311
208 1970-11-07  0.04 E311
208 1970-11-26  0.82 E311
208 1970-11-28  0.02 E311
208 1970-11-29  2.88 E311
208 1970-11-30  0.81 E311
208 1970-12-02  0.38 E311
208 1970-12-03  0.09 E311
208 1970-12-09  0.07 E311
208 1970-12-14  0.04 E311
208 1970-12-17  0.44 E311
208 1970-12-19  2.40 E311
208 1970-12-20  0.38 E311
208 1970-12-21  1.33 E311
208 1970-12-22  0.19 E311
208 1970-12-27  0.21 E311
208 1970-12-28  0.18 E311
208 1971-01-02  0.16 E311
208 1971-01-12  0.34 E311
208 1971-01-13  0.45 E311
208 1971-01-14  0.35 E311
208 1971-01-21  0.02 E311
208 1971-02-17  2.34 E311
208 1971-02-18  0.02 E311
208 1971-03-13  0.97 E311
208 1971-04-14  0.56 E311
208 1971-04-17  0.04 E311
208 1971-04-18  0.02 E311
208 1971-05-03  0.02 E311
208 1971-05-06  0.04 E311
208 1971-05-07  0.33 E311
208 1971-05-28  1.95 E311
208 1971-10-24  0.15 E311
208 1971-11-12  0.62 E311
208 1971-12-03  0.06 E311
208 1971-12-13  0.26 E311
208 1971-12-22  1.06 E311
208 1971-12-23  0.64 E311
208 1971-12-24  1.11 E311
208 1971-12-25  0.71 E311
208 1971-12-26  1.17 E311
208 1971-12-27  2.38 E311
208 1971-12-28  0.31 E311
208 1971-12-29  0.11 E311
208 1972-01-05  0.21 E311
208 1972-01-06  0.31 E311
208 1972-01-28  0.18 E311
208 1972-04-10  0.05 E311
208 1972-04-11  0.14 E311
208 1972-06-07  0.05 E311
208 1972-06-08  0.01 E311
208 1972-06-09  0.06 E311
208 1972-10-14  0.25 E311
208 1972-11-04  0.15 E311
208 1972-11-11  0.54 E311
208 1972-11-12  0.04 E311
208 1972-11-14  1.81 E311
208 1972-11-15  0.23 E311
208 1972-11-16  1.42 E311
208 1972-11-17  1.05 E311
208 1972-12-04  0.80 E311
208 1972-12-07  0.17 E311
208 1972-12-08  0.02 E311
208 1973-01-09  0.62 E311
208 1973-01-10  0.21 E311
208 1973-01-16  0.08 E311
208 1973-01-17  2.34 E311
208 1973-01-18  0.14 E311
208 1973-01-19  3.53 E311
208 1973-01-30  0.02 E311
208 1973-02-04  1.05 E311
208 1973-02-05  0.05 E311
208 1973-02-06  0.77 E311
208 1973-02-07  2.02 E311
208 1973-02-10  0.55 E311
208 1973-02-11  3.21 E311
208 1973-02-12  0.36 E311
208 1973-02-13  0.95 E311
208 1973-02-14  0.22 E311
208 1973-02-15  0.04 E311
208 1973-02-24  0.30 E311
208 1973-02-25  0.23 E311
208 1973-02-27  0.13 E311
208 1973-02-28  1.87 E311
208 1973-03-07  0.63 E311
208 1973-03-08  0.58 E311
208 1973-03-09  0.17 E311
208 1973-03-11  0.26 E311
208 1973-03-20  1.35 E311
208 1973-03-22  0.43 E311
208 1973-04-28  0.06 E311
208 1973-05-12  0.06 E311
208 1973-05-14  0.08 E311
208 1973-05-19  0.03 E311
208 1973-05-31  0.06 E311
208 1973-06-10  0.05 E311
208 1973-08-05  0.09 E311
208 1973-08-06  0.05 E311
208 1973-10-08  0.15 E311
208 1973-10-23  0.49 E311
208 1973-11-01  0.91 E311
208 1973-11-12  0.10 E311
208 1973-11-17  0.32 E311
208 1973-11-18  1.18 E311
208 1973-11-23  0.63 E311
208 1973-12-01  0.91 E311
208 1973-12-02  0.15 E311
208 1973-12-15  0.01 E311
208 1973-12-22  0.17 E311
208 1973-12-28  0.10 E311
208 1974-01-01  0.25 E311
208 1974-01-04  1.70 E311
208 1974-01-05  0.45 E311
208 1974-01-06  0.57 E311
208 1974-01-07  3.30 E311
208 1974-01-08  1.89 E311
208 1974-01-09  0.09 E311
208 1974-01-12  0.23 E311
208 1974-01-17  1.01 E311
208 1974-01-18  0.07 E311
208 1974-01-21  0.23 E311
208 1974-02-28  0.16 E311
208 1974-03-02  1.83 E311
208 1974-03-03  0.46 E311
208 1974-03-08  1.15 E311
208 1974-03-26  0.11 E311
208 1974-03-27  0.83 E311
208 1974-03-29  0.07 E311
208 1974-03-31  0.29 E311
208 1974-04-02  0.28 E311
208 1974-10-01  0.04 E311
208 1974-10-08  0.10 E311
208 1974-10-28  0.51 E311
208 1974-10-29  0.35 E311
208 1974-11-22  0.15 E311
208 1974-12-04  6.31 E311
208 1974-12-28  1.27 E311
208 1974-12-29  1.09 E311
208 1975-02-01  0.31 E311
208 1975-02-02  0.11 E311
208 1975-02-03  2.00 E311
208 1975-02-04  0.06 E311
208 1975-02-05  0.23 E311
208 1975-02-09  1.00 E311
208 1975-02-10  0.87 E311
208 1975-02-13  0.04 E311
208 1975-03-04  0.02 E311
208 1975-03-05  0.05 E311
208 1975-03-06  1.12 E311
208 1975-03-07  0.46 E311
208 1975-03-08  1.45 E311
208 1975-03-09  0.15 E311
208 1975-03-10  0.15 E311
208 1975-03-11  0.16 E311
208 1975-03-14  0.59 E311
208 1975-03-16  0.10 E311
208 1975-03-22  0.45 E311
208 1975-04-05  0.20 E311
208 1975-04-06  0.60 E311
208 1975-04-07  0.31 E311
208 1975-04-09  0.07 E311
208 1975-04-15  0.07 E311
208 1975-04-25  0.04 E311
208 1975-09-08  0.03 E311
208 1975-09-10  0.13 E311
208 1975-10-11  0.20 E311
208 1975-11-28  0.06 E311
208 1975-11-29  0.05 E311
208 1975-12-10  0.09 E311
208 1975-12-12  0.22 E311
208 1976-02-05  0.23 E311
208 1976-02-06  1.11 E311
208 1976-02-07  1.38 E311
208 1976-02-08  0.81 E311
208 1976-02-09  2.57 E311
208 1976-02-10  1.28 E311
208 1976-02-24  0.02 E311
208 1976-03-01  1.55 E311
208 1976-03-03  0.86 E311
208 1976-03-10  0.18 E311
208 1976-04-04  0.18 E311
208 1976-04-05  0.02 E311
208 1976-04-08  0.38 E311
208 1976-04-11  0.09 E311
208 1976-04-13  0.33 E311
208 1976-04-14  0.01 E311
208 1976-05-07  0.03 E311
208 1976-06-09  0.06 E311
208 1976-06-10  0.20 E311
208 1976-09-06  0.05 E311
208 1976-09-10  0.16 E311
208 1976-09-11  2.65 E311
208 1976-09-12  0.10 E311
208 1976-09-15  0.11 E311
208 1976-09-16  0.01 E311
208 1976-09-29  3.05 E311
208 1976-09-30  0.22 E311
208 1976-11-12  0.49 E311
208 1976-11-13  0.01 E311
208 1976-11-15  0.01 E311
208 1976-12-30  0.46 E311
208 1976-12-31  0.36 E311
208 1977-01-01  0.10 E311
208 1977-01-03  2.94 E311
208 1977-01-06  0.59 E311
208 1977-01-07  0.40 E311
208 1977-01-21  0.04 E311
208 1977-01-28  0.26 E311
208 1977-02-23  0.26 E311
208 1977-03-15  1.03 E311
208 1977-03-16  0.10 E311
208 1977-03-25  0.77 E311
208 1977-05-01  0.07 E311
208 1977-05-07  0.87 E311
208 1977-05-08  0.95 E311
208 1977-05-09  1.95 E311
208 1977-05-10  0.37 E311
208 1977-05-12  0.03 E311
208 1977-05-13  0.13 E311
208 1977-05-23  0.02 E311
208 1977-06-08  0.02 E311
208 1977-06-09  0.10 E311
208 1977-08-01  0.04 E311
208 1977-08-16  0.07 E311
208 1977-08-17  0.55 E311
208 1977-08-31  0.02 E311
208 1977-11-05  0.30 E311
208 1977-12-18  0.80 E311
208 1977-12-22  0.08 E311
208 1977-12-24  0.02 E311
208 1977-12-26  0.27 E311
208 1977-12-27  0.88 E311
208 1977-12-28  4.70 E311
208 1977-12-29  0.65 E311
208 1978-01-03  0.08 E311
208 1978-01-04  0.27 E311
208 1978-01-05  1.20 E311
208 1978-01-06  0.71 E311
208 1978-01-09  0.06 E311
208 1978-01-10  0.90 E311
208 1978-01-13  0.01 E311
208 1978-01-14  0.04 E311
208 1978-01-15  2.68 E311
208 1978-01-16  0.04 E311
208 1978-01-17  3.15 E311
208 1978-01-19  0.77 E311
208 1978-02-05  0.70 E311
208 1978-02-06  0.15 E311
208 1978-02-08  1.29 E311
208 1978-02-09  2.74 E311
208 1978-02-10  4.95 E311
208 1978-02-13  0.95 E311
208 1978-02-14  0.01 E311
208 1978-02-27  0.02 E311
208 1978-03-01  2.60 E311
208 1978-03-02  0.86 E311
208 1978-03-03  0.72 E311
208 1978-03-04  3.43 E311
208 1978-03-05  0.86 E311
208 1978-03-06  0.27 E311
208 1978-03-09  0.01 E311
208 1978-03-10  0.67 E311
208 1978-03-21  0.10 E311
208 1978-03-22  1.41 E311
208 1978-03-29  0.03 E311
208 1978-03-30  0.09 E311
208 1978-03-31  1.74 E311
208 1978-04-01  0.31 E311
208 1978-04-04  0.51 E311
208 1978-04-07  0.41 E311
208 1978-04-12  0.04 E311
208 1978-04-15  0.08 E311
208 1978-04-16  1.18 E311
208 1978-04-25  0.18 E311
208 1978-04-26  0.03 E311
208 1978-06-01  0.10 E311
208 1978-08-12  0.05 E311
208 1978-08-13  0.04 E311
208 1978-09-04  0.13 E311
208 1978-09-05  0.12 E311
208 1978-09-06  1.30 E311
208 1978-10-31  0.10 E311
208 1978-11-11  0.23 E311
208 1978-11-12  0.43 E311
208 1978-11-14  0.35 E311
208 1978-11-21  0.10 E311
208 1978-11-22  0.38 E311
208 1978-11-23  0.54 E311
208 1978-12-17  0.07 E311
208 1978-12-18  0.86 E311
208 1978-12-19  1.48 E311
208 1979-01-05  0.63 E311
208 1979-01-06  0.69 E311
208 1979-01-09  0.20 E311
208 1979-01-15  0.72 E311
208 1979-01-16  0.28 E311
208 1979-01-17  0.12 E311
208 1979-01-19  0.36 E311
208 1979-01-30  0.01 E311
208 1979-01-31  0.62 E311
208 1979-02-01  1.52 E311
208 1979-02-02  0.11 E311
208 1979-02-03  0.35 E311
208 1979-02-14  1.11 E311
208 1979-02-16  0.20 E311
208 1979-02-19  0.03 E311
208 1979-02-21  1.21 E311
208 1979-02-22  0.35 E311
208 1979-02-23  0.80 E311
208 1979-03-01  1.00 E311
208 1979-03-13  0.02 E311
208 1979-03-16  0.18 E311
208 1979-03-17  1.00 E311
208 1979-03-19  0.19 E311
208 1979-03-20  0.46 E311
208 1979-03-21  0.45 E311
208 1979-03-27  2.97 E311
208 1979-03-28  1.41 E311
208 1979-03-29  0.88 E311
208 1979-05-20  0.03 E311
208 1979-05-27  0.06 E311
208 1979-08-29  0.18 E311
208 1979-09-29  0.80 E311
208 1979-10-20  0.73 E311
208 1979-11-04  0.15 E311
208 1979-11-08  0.58 E311
208 1979-12-21  0.07 E311
208 1979-12-25  1.31 E311
208 1980-01-07  0.06 E311
208 1980-01-08  0.04 E311
208 1980-01-09  1.64 E311
208 1980-01-10  0.70 E311
208 1980-01-11  1.77 E311
208 1980-01-12  0.55 E311
208 1980-01-13  0.10 E311
208 1980-01-14  1.14 E311
208 1980-01-15  0.28 E311
208 1980-01-16  0.02 E311
208 1980-01-17  0.06 E311
208 1980-01-18  0.16 E311
208 1980-01-29  1.10 E311
208 1980-02-13  0.05 E311
208 1980-02-14  0.56 E311
208 1980-02-15  0.86 E311
208 1980-02-16  0.50 E311
208 1980-02-17  4.68 E311
208 1980-02-18  2.90 E311
208 1980-02-19  0.95 E311
208 1980-02-20  0.75 E311
208 1980-02-21  1.88 E311
208 1980-02-22  0.01 E311
208 1980-03-03  1.51 E311
208 1980-03-04  0.10 E311
208 1980-03-05  0.07 E311
208 1980-03-06  2.02 E311
208 1980-03-07  0.20 E311
208 1980-03-11  0.02 E311
208 1980-03-21  0.01 E311
208 1980-03-26  0.20 E311
208 1980-04-05  0.01 E311
208 1980-04-22  0.10 E311
208 1980-04-23  0.16 E311
208 1980-04-29  0.58 E311
208 1980-05-01  0.21 E311
208 1980-07-02  0.05 E311
208 1980-09-13  0.03 E311
208 1980-12-04  1.21 E311
208 1981-01-03  0.05 E311
208 1981-01-05  0.03 E311
208 1981-01-06  0.01 E311
208 1981-01-23  0.07 E311
208 1981-01-28  1.43 E311
208 1981-01-29  0.75 E311
208 1981-01-30  0.85 E311
208 1981-02-09  1.69 E311
208 1981-02-26  0.50 E311
208 1981-02-28  0.05 E311
208 1981-03-01  1.80 E311
208 1981-03-02  1.40 E311
208 1981-03-03  0.31 E311
208 1981-03-05  1.71 E311
208 1981-03-19  0.02 E311
208 1981-03-20  0.77 E311
208 1981-03-21  0.02 E311
208 1981-03-22  0.18 E311
208 1981-03-23  0.14 E311
208 1981-03-26  0.03 E311
208 1981-04-12  0.15 E311
208 1981-04-18  0.31 E311
208 1981-04-19  0.40 E311
208 1981-04-24  0.05 E311
208 1981-09-03  0.20 E311
208 1981-09-28  0.36 E311
208 1981-11-14  0.80 E311
208 1981-11-17  0.05 E311
208 1981-11-27  0.47 E311
208 1981-11-28  0.72 E311
208 1981-11-29  0.04 E311
208 1981-12-21  0.05 E311
208 1981-12-30  0.95 E311
208 1982-01-01  0.26 E311
208 1982-01-02  0.07 E311
208 1982-01-03  0.03 E311
208 1982-01-05  0.84 E311
208 1982-01-06  0.01 E311
208 1982-01-11  0.01 E311
208 1982-01-20  0.90 E311
208 1982-01-21  1.30 E311
208 1982-01-22  0.01 E311
208 1982-01-29  0.04 E311
208 1982-02-11  0.45 E311
208 1982-02-16  0.06 E311
208 1982-02-17  0.11 E311
208 1982-03-02  0.53 E311
208 1982-03-03  0.06 E311
208 1982-03-08  0.01 E311
208 1982-03-11  0.07 E311
208 1982-03-12  1.20 E311
208 1982-03-15  0.51 E311
208 1982-03-16  0.19 E311
208 1982-03-17  1.79 E311
208 1982-03-18  0.70 E311
208 1982-03-19  0.04 E311
208 1982-03-26  0.34 E311
208 1982-03-27  0.04 E311
208 1982-03-29  0.38 E311
208 1982-03-30  0.37 E311
208 1982-04-01  1.18 E311
208 1982-04-02  0.12 E311
208 1982-04-11  0.38 E311
208 1982-04-12  1.35 E311
208 1982-05-08  0.04 E311
208 1982-05-21  0.04 E311
208 1982-05-25  0.03 E311
208 1982-05-26  0.04 E311
208 1982-06-17  0.08 E311
